longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,ocean_proximity
-121.26,38.7,9.0,7812.0,1348.0,3275.0,1178.0,4.3826,150516.0,INLAND
-122.5,38.4,36.0,1860.0,364.0,777.0,339.0,4.1307,271840.0,<1H OCEAN
-117.3,32.85,28.0,2334.0,694.0,770.0,552.0,3.1324,419498.62,NEAR OCEAN
-121.88,36.96,18.0,6355.0,1100.0,2304.0,972.0,6.0281,337433.01,NEAR OCEAN
-123.7,39.32,18.0,1652.0,352.0,711.0,292.0,3.1071,196425.0,<1H OCEAN
-122.34,40.57,24.0,1610.0,307.0,748.0,307.0,2.6591,90897.0,INLAND
-117.14,34.01,26.0,7561.0,1051.0,2909.0,1012.0,7.2972,289204.03,INLAND
-121.33,37.99,15.0,4472.0,1079.0,1837.0,976.0,2.5,155892.0,INLAND
-118.34,34.08,52.0,1421.0,163.0,495.0,167.0,10.586,500001.0,<1H OCEAN
-121.82,37.31,22.0,2044.0,402.0,1925.0,429.0,3.7102,177500.01,<1H OCEAN
-118.13,33.85,36.0,2110.0,416.0,1128.0,403.0,4.6019,211883.0,<1H OCEAN
-116.52,33.82,21.0,10227.0,2315.0,3623.0,1734.0,2.5212,137565.0,INLAND
-121.76,36.9,44.0,919.0,309.0,1321.0,301.0,2.0775,134550.0,<1H OCEAN
-118.38,34.16,31.0,2197.0,501.0,944.0,474.0,3.7312,326099.01,<1H OCEAN
-121.59,36.97,16.0,865.0,123.0,403.0,130.0,5.7396,289637.0,INLAND
-117.02,32.81,14.0,3173.0,599.0,1451.0,585.0,3.7292,170662.0,<1H OCEAN
-121.76,38.41,19.0,686.0,107.0,348.0,109.0,3.9306,123207.0,INLAND
-121.32,38.69,11.0,13796.0,2372.0,6000.0,2250.0,3.8776,125823.0,INLAND
-122.27,37.86,52.0,1088.0,305.0,486.0,267.0,2.6071,224351.0,NEAR BAY
-119.14,36.29,32.0,2084.0,482.0,1410.0,420.0,1.5321,49786.0,INLAND
-121.96,37.32,11.0,1711.0,493.0,1094.0,543.0,3.73,232783.0,<1H OCEAN
-117.2,32.82,35.0,2772.0,537.0,1392.0,521.0,3.337,177163.0,NEAR OCEAN
-121.46,37.73,20.0,2039.0,373.0,862.0,330.0,5.1629,215728.0,INLAND
-118.0,33.66,16.0,2809.0,708.0,1260.0,638.0,3.2353,254571.01,NEAR OCEAN
-117.85,33.84,17.0,2830.0,502.0,1370.0,459.0,5.1785,243553.0,<1H OCEAN
-122.21,37.46,48.0,2560.0,322.0,921.0,301.0,10.8758,500001.0,NEAR OCEAN
-118.28,34.11,52.0,1803.0,437.0,787.0,388.0,4.5781,345381.01,<1H OCEAN
-124.08,40.86,18.0,1287.0,484.0,805.0,502.0,1.1157,121690.0,NEAR OCEAN
-122.24,38.13,37.0,3223.0,564.0,1325.0,539.0,4.0938,131390.0,NEAR BAY
-122.17,37.43,24.0,3924.0,1142.0,7174.0,950.0,4.0972,362789.0,NEAR OCEAN
-114.73,33.43,24.0,796.0,243.0,227.0,139.0,0.8964,56111.0,INLAND
-118.11,34.16,52.0,1353.0,274.0,852.0,306.0,3.4583,241675.0,INLAND
-122.25,37.86,52.0,1587.0,444.0,878.0,449.0,1.7652,282471.02,NEAR BAY
-121.46,39.4,17.0,3659.0,735.0,1970.0,667.0,2.425,93064.0,INLAND
-124.11,40.93,25.0,2392.0,474.0,1298.0,461.0,3.5076,81647.0,NEAR OCEAN
-118.18,33.9,34.0,1248.0,320.0,1960.0,338.0,3.1012,141617.0,<1H OCEAN
-118.43,34.17,33.0,1679.0,404.0,933.0,412.0,2.6979,262860.0,<1H OCEAN
-121.01,38.73,7.0,6322.0,1046.0,2957.0,1024.0,4.7276,195648.0,INLAND
-118.0,34.13,24.0,2584.0,520.0,1869.0,503.0,3.2841,171918.0,INLAND
-118.01,33.73,23.0,4095.0,578.0,1766.0,589.0,6.7418,304348.0,<1H OCEAN
-117.73,34.09,36.0,1543.0,297.0,1355.0,303.0,3.5313,122255.0,INLAND
-122.49,37.78,32.0,3028.0,815.0,1704.0,718.0,3.2028,333361.02,NEAR BAY
-122.17,40.11,24.0,1631.0,340.0,1042.0,333.0,1.7708,60199.0,INLAND
-117.74,34.06,48.0,2438.0,599.0,1508.0,548.0,2.8983,128719.0,INLAND
-117.13,32.69,36.0,1469.0,400.0,1271.0,340.0,1.043,89575.0,NEAR OCEAN
-119.8,36.7,28.0,1592.0,304.0,962.0,282.0,1.3304,51465.0,INLAND
-122.47,38.51,25.0,928.0,195.0,413.0,184.0,3.4904,187054.0,INLAND
-116.99,32.76,21.0,3833.0,595.0,1645.0,589.0,4.625,244749.0,<1H OCEAN
-118.27,33.8,38.0,1446.0,327.0,980.0,319.0,3.35,174591.0,<1H OCEAN
-121.48,38.58,52.0,576.0,146.0,273.0,127.0,2.01,102119.0,INLAND
-118.16,34.68,17.0,2994.0,832.0,1571.0,695.0,2.5902,95396.0,INLAND
-120.84,37.06,14.0,1506.0,380.0,1096.0,352.0,1.1301,81695.0,INLAND
-121.62,36.67,31.0,2697.0,690.0,2220.0,665.0,2.5329,138338.0,<1H OCEAN
-117.14,32.74,47.0,1494.0,327.0,689.0,304.0,3.125,177921.0,NEAR OCEAN
-119.29,36.52,39.0,858.0,228.0,1222.0,224.0,1.5714,46162.0,INLAND
-117.9,34.1,35.0,2739.0,475.0,1481.0,483.0,4.5655,175721.0,<1H OCEAN
-118.37,33.9,35.0,1651.0,269.0,707.0,252.0,5.6482,304572.02,<1H OCEAN
-122.19,37.73,44.0,1066.0,253.0,825.0,244.0,2.1538,86218.0,NEAR BAY
-118.06,33.97,39.0,1639.0,300.0,988.0,309.0,3.9612,177213.0,<1H OCEAN
-122.08,37.95,24.0,3173.0,548.0,1351.0,536.0,5.0672,234609.0,NEAR BAY
-120.08,36.95,41.0,1164.0,211.0,476.0,171.0,2.4196,77425.0,INLAND
-118.05,34.07,32.0,4492.0,1075.0,4119.0,1035.0,3.2373,188488.0,<1H OCEAN
-122.4,37.8,52.0,1860.0,575.0,679.0,448.0,4.775,454849.62,NEAR BAY
-118.9,34.41,35.0,4431.0,739.0,2304.0,720.0,4.2599,221284.02,<1H OCEAN
-122.02,37.4,33.0,2015.0,484.0,1285.0,419.0,4.0655,228765.0,<1H OCEAN
-121.28,37.83,32.0,696.0,151.0,443.0,144.0,2.5156,92057.0,INLAND
-120.02,37.72,17.0,2806.0,600.0,990.0,410.0,2.3818,100767.0,INLAND
-118.24,34.12,41.0,1213.0,301.0,801.0,300.0,3.1806,214292.0,<1H OCEAN
-117.76,33.87,16.0,3973.0,595.0,1971.0,575.0,6.4265,267364.0,<1H OCEAN
-122.49,38.0,26.0,48.0,8.0,19.0,8.0,7.7197,368181.04,NEAR BAY
-121.34,38.66,18.0,4164.0,963.0,2032.0,898.0,2.119,122512.0,INLAND
-118.16,34.12,38.0,2231.0,489.0,940.0,484.0,5.4165,382994.02,<1H OCEAN
-117.35,34.44,9.0,11810.0,2181.0,6716.0,2081.0,3.1821,100351.0,INLAND
-118.02,33.95,36.0,1632.0,295.0,797.0,283.0,4.2292,185304.0,<1H OCEAN
-117.63,33.63,6.0,3068.0,549.0,985.0,536.0,4.2009,228635.01,<1H OCEAN
-121.32,38.62,33.0,898.0,190.0,470.0,201.0,2.6897,135111.0,INLAND
-118.45,34.3,35.0,4085.0,919.0,3988.0,906.0,3.4812,181431.01,<1H OCEAN
-122.27,38.12,42.0,5266.0,1167.0,3124.0,1025.0,2.7375,121338.0,NEAR BAY
-122.01,37.99,28.0,1900.0,401.0,918.0,351.0,3.7841,149056.0,NEAR BAY
-122.43,37.8,52.0,1380.0,322.0,553.0,288.0,4.0417,494930.88,NEAR BAY
-118.52,34.27,36.0,3204.0,538.0,1499.0,499.0,5.5649,266476.01,<1H OCEAN
-119.19,34.2,18.0,3620.0,,3171.0,779.0,3.3409,209999.0,NEAR OCEAN
-117.92,33.65,15.0,1309.0,477.0,1330.0,424.0,3.4417,202573.0,<1H OCEAN
-117.95,33.81,24.0,2749.0,498.0,1367.0,460.0,4.025,232204.0,<1H OCEAN
-118.43,34.0,28.0,6128.0,1963.0,3586.0,1815.0,2.7058,311188.0,<1H OCEAN
-122.08,37.64,23.0,1897.0,440.0,1109.0,418.0,3.142,182333.0,NEAR BAY
-121.82,37.34,23.0,7609.0,1446.0,6034.0,1414.0,4.8424,207515.0,<1H OCEAN
-121.84,37.32,16.0,1866.0,364.0,1835.0,412.0,5.3363,218939.0,<1H OCEAN
-117.89,33.6,40.0,1639.0,352.0,498.0,278.0,5.6336,460196.77,<1H OCEAN
-117.01,32.84,23.0,1951.0,395.0,901.0,378.0,3.1023,151299.0,<1H OCEAN
-122.42,40.32,16.0,1978.0,375.0,961.0,333.0,2.6827,88214.0,INLAND
-117.25,34.16,37.0,1709.0,278.0,744.0,274.0,3.7188,110448.0,INLAND
-117.76,33.84,15.0,3764.0,510.0,1448.0,468.0,8.7124,394896.01,<1H OCEAN
-122.08,37.7,32.0,2718.0,447.0,1156.0,410.0,5.2497,265290.01,NEAR BAY
-116.96,32.85,11.0,9724.0,1796.0,5247.0,1777.0,4.1716,173404.0,<1H OCEAN
-122.21,37.42,28.0,564.0,72.0,191.0,79.0,11.9666,493357.92,NEAR OCEAN
-118.23,34.14,25.0,2864.0,844.0,1745.0,803.0,2.9167,224866.0,<1H OCEAN
-118.34,34.06,52.0,1314.0,170.0,629.0,214.0,7.1669,480587.86,<1H OCEAN
-119.8,36.75,46.0,2625.0,593.0,1368.0,551.0,1.5273,60091.0,INLAND
-119.85,36.43,23.0,1824.0,354.0,1146.0,362.0,2.8913,67425.0,INLAND
-117.93,33.65,34.0,2141.0,425.0,1559.0,429.0,4.2036,236748.02,<1H OCEAN
-122.3,37.53,38.0,984.0,171.0,429.0,157.0,5.3261,351656.0,NEAR OCEAN
-119.08,36.22,28.0,1606.0,320.0,1158.0,317.0,3.0324,66007.0,INLAND
-118.4,33.89,36.0,2127.0,314.0,807.0,306.0,8.1596,499442.98,<1H OCEAN
-118.42,34.16,28.0,4664.0,1040.0,1963.0,961.0,3.9028,362972.01,<1H OCEAN
-117.1,32.69,37.0,1269.0,340.0,1369.0,302.0,2.2102,96533.0,NEAR OCEAN
-118.21,34.13,52.0,2465.0,611.0,1433.0,570.0,3.25,216263.0,<1H OCEAN
-118.27,34.06,25.0,1714.0,1176.0,3723.0,1036.0,1.3241,133396.0,<1H OCEAN
-118.11,34.2,36.0,4915.0,725.0,1897.0,700.0,6.827,371406.04,INLAND
-117.87,33.62,8.0,1266.0,,375.0,183.0,9.802,479956.75,<1H OCEAN
-122.27,37.85,42.0,1639.0,367.0,929.0,366.0,1.7135,149669.0,NEAR BAY
-119.68,36.83,11.0,2455.0,344.0,1110.0,339.0,6.1133,124045.0,INLAND
-118.75,34.27,26.0,966.0,191.0,690.0,191.0,5.1698,195218.0,<1H OCEAN
-117.1,32.66,27.0,1782.0,560.0,1785.0,560.0,2.1542,111339.0,NEAR OCEAN
-122.37,37.58,34.0,2697.0,313.0,810.0,279.0,12.4291,500001.0,NEAR OCEAN
-117.84,33.78,24.0,3817.0,787.0,1656.0,713.0,4.25,237676.0,<1H OCEAN
-122.13,37.67,40.0,1748.0,318.0,914.0,317.0,3.8676,182711.0,NEAR BAY
-118.3,33.85,38.0,123.0,36.0,142.0,40.0,2.3942,221367.02,<1H OCEAN
-118.09,34.07,31.0,1054.0,252.0,1032.0,258.0,2.3424,187323.0,<1H OCEAN
-118.55,34.23,25.0,4409.0,1018.0,4579.0,1010.0,2.8727,230836.0,<1H OCEAN
-121.86,37.4,16.0,2391.0,369.0,1419.0,373.0,5.8721,265676.01,<1H OCEAN
-118.3,34.06,43.0,1366.0,740.0,942.0,672.0,1.6953,190601.01,<1H OCEAN
-116.9,32.84,18.0,4215.0,810.0,2104.0,773.0,4.0873,155704.0,<1H OCEAN
-115.62,33.04,17.0,1009.0,231.0,745.0,217.0,2.0463,63320.0,INLAND
-117.95,34.04,27.0,2610.0,846.0,2296.0,750.0,2.274,160584.0,<1H OCEAN
-122.02,37.34,30.0,1036.0,151.0,467.0,156.0,6.448,359729.04,<1H OCEAN
-122.52,37.92,24.0,421.0,64.0,163.0,75.0,14.5833,494179.93,NEAR BAY
-121.63,37.1,14.0,5034.0,797.0,2124.0,790.0,4.9028,308903.0,<1H OCEAN
-122.86,38.61,52.0,1753.0,380.0,982.0,380.0,3.4013,180230.0,<1H OCEAN
-121.79,37.38,22.0,3650.0,527.0,1637.0,520.0,5.3774,303316.0,<1H OCEAN
-117.07,33.07,8.0,2756.0,343.0,1045.0,340.0,8.5957,409352.0,<1H OCEAN
-118.04,34.13,35.0,249.0,31.0,268.0,29.0,15.0001,476302.8,INLAND
-122.18,39.93,35.0,1387.0,272.0,610.0,237.0,2.1759,62319.0,INLAND
-118.29,34.05,34.0,1102.0,,1325.0,439.0,1.5972,181563.0,<1H OCEAN
-122.69,39.04,9.0,254.0,50.0,66.0,29.0,2.7639,109920.0,INLAND
-121.98,37.81,18.0,2903.0,387.0,1127.0,372.0,5.5921,329516.0,<1H OCEAN
-118.12,34.04,35.0,1064.0,203.0,608.0,201.0,4.0938,237838.0,<1H OCEAN
-121.15,39.0,15.0,4145.0,691.0,1872.0,680.0,4.3553,209351.0,INLAND
-119.68,34.43,33.0,1961.0,462.0,1693.0,445.0,2.9896,228705.0,<1H OCEAN
-121.75,37.29,15.0,1486.0,310.0,455.0,296.0,4.3365,236872.01,<1H OCEAN
-114.68,33.49,20.0,1491.0,360.0,1135.0,303.0,1.6395,51126.0,INLAND
-117.95,33.74,16.0,2768.0,600.0,1182.0,563.0,3.7162,212149.01,<1H OCEAN
-117.93,33.93,33.0,1626.0,378.0,1062.0,356.0,2.1944,145165.0,<1H OCEAN
-118.23,34.21,38.0,1399.0,390.0,859.0,386.0,3.4148,250463.0,<1H OCEAN
-121.16,38.67,21.0,6198.0,1223.0,2827.0,1179.0,3.7796,158713.0,INLAND
-118.35,33.83,36.0,1102.0,193.0,522.0,172.0,6.1187,336816.01,<1H OCEAN
-118.01,33.85,29.0,2064.0,447.0,1265.0,400.0,3.8864,204495.0,<1H OCEAN
-122.38,40.2,16.0,2722.0,511.0,1366.0,495.0,2.8447,90325.0,INLAND
-117.04,32.68,14.0,1320.0,270.0,943.0,260.0,5.0947,156117.0,NEAR OCEAN
-117.14,32.8,33.0,2670.0,435.0,1256.0,431.0,3.9417,176516.0,NEAR OCEAN
-119.14,34.29,17.0,2754.0,577.0,1349.0,533.0,3.1618,178762.01,<1H OCEAN
-118.04,34.04,35.0,1734.0,363.0,1527.0,344.0,3.0,162808.0,<1H OCEAN
-117.25,32.79,27.0,848.0,300.0,455.0,298.0,3.0774,260677.01,NEAR OCEAN
-118.04,33.85,23.0,3132.0,469.0,1646.0,478.0,5.777,293725.0,<1H OCEAN
-122.08,37.31,17.0,2560.0,396.0,959.0,400.0,7.8528,398112.08,<1H OCEAN
-121.84,37.38,33.0,835.0,181.0,781.0,169.0,5.1082,211983.01,<1H OCEAN
-118.28,33.83,28.0,880.0,168.0,717.0,142.0,4.5469,179117.0,<1H OCEAN
-118.42,33.75,22.0,17591.0,2604.0,6897.0,2492.0,8.2831,496479.95,NEAR OCEAN
-122.26,38.15,16.0,3921.0,727.0,2830.0,680.0,4.5053,141602.0,NEAR BAY
-119.57,34.38,22.0,2512.0,426.0,919.0,341.0,5.759,376984.04,<1H OCEAN
-122.3,37.56,35.0,1873.0,351.0,945.0,333.0,5.5184,297041.01,NEAR OCEAN
-118.24,34.2,41.0,2067.0,452.0,1282.0,455.0,5.5756,311736.0,<1H OCEAN
-121.56,38.44,43.0,1485.0,270.0,653.0,251.0,3.0,131052.0,INLAND
-122.15,37.74,52.0,2898.0,557.0,1338.0,550.0,3.851,193394.0,NEAR BAY
-118.28,33.74,40.0,1751.0,512.0,1939.0,503.0,1.5394,205223.0,NEAR OCEAN
-118.58,34.23,35.0,1917.0,314.0,1019.0,340.0,4.8929,229249.0,<1H OCEAN
-117.77,33.88,8.0,4874.0,627.0,2070.0,619.0,8.1117,391949.0,<1H OCEAN
-118.23,33.96,44.0,3186.0,876.0,3913.0,842.0,3.0143,153564.0,<1H OCEAN
-119.74,36.8,18.0,10862.0,2401.0,5466.0,2209.0,2.4678,77551.0,INLAND
-117.18,32.69,52.0,1837.0,313.0,668.0,300.0,5.1009,475555.73,NEAR OCEAN
-117.91,33.83,9.0,1160.0,368.0,735.0,325.0,1.119,168179.0,<1H OCEAN
-118.41,34.03,33.0,1730.0,386.0,994.0,363.0,3.7277,428216.58,<1H OCEAN
-118.12,34.71,26.0,4230.0,823.0,2789.0,793.0,2.5179,108901.0,INLAND
-118.2,33.95,41.0,679.0,184.0,788.0,185.0,2.1406,159501.0,<1H OCEAN
-121.48,36.49,28.0,1006.0,228.0,738.0,193.0,1.9722,191148.0,<1H OCEAN
-121.95,37.32,39.0,1164.0,199.0,619.0,231.0,4.6304,259958.01,<1H OCEAN
-122.03,37.56,24.0,8444.0,1492.0,4446.0,1491.0,4.6978,240059.0,NEAR BAY
-118.31,34.03,52.0,1902.0,406.0,1233.0,385.0,2.8295,143107.0,<1H OCEAN
-122.06,37.91,15.0,5393.0,1422.0,2133.0,1288.0,4.1612,239424.01,NEAR BAY
-119.33,35.59,20.0,3085.0,691.0,2645.0,676.0,1.7868,55240.0,INLAND
-118.16,33.79,26.0,3061.0,844.0,2135.0,769.0,2.875,182175.0,NEAR OCEAN
-116.98,34.05,6.0,2290.0,312.0,957.0,274.0,7.2708,290347.01,INLAND
-117.33,33.67,27.0,4376.0,1003.0,2667.0,870.0,1.9194,113237.0,<1H OCEAN
-117.13,34.88,21.0,3254.0,669.0,1548.0,545.0,2.3373,61314.0,INLAND
-122.12,37.67,33.0,3429.0,681.0,1798.0,694.0,3.9395,195464.0,NEAR BAY
-119.67,34.38,28.0,1814.0,526.0,849.0,420.0,3.1625,336183.01,<1H OCEAN
-118.3,34.0,40.0,1131.0,281.0,859.0,230.0,1.1806,128837.0,<1H OCEAN
-118.43,34.27,36.0,1002.0,250.0,1312.0,249.0,3.024,147652.0,<1H OCEAN
-117.96,34.14,27.0,2221.0,542.0,1328.0,523.0,2.5275,155275.0,INLAND
-118.38,33.87,17.0,2791.0,579.0,1467.0,583.0,5.7415,325986.0,<1H OCEAN
-118.37,34.17,42.0,1713.0,416.0,1349.0,427.0,3.2596,210398.02,<1H OCEAN
-117.95,33.95,29.0,4943.0,674.0,1913.0,641.0,6.8189,383066.03,<1H OCEAN
-118.19,33.86,46.0,1824.0,438.0,1200.0,451.0,3.4375,162033.0,<1H OCEAN
-121.88,37.44,20.0,1351.0,372.0,1427.0,394.0,4.4712,161430.0,<1H OCEAN
-121.86,36.6,31.0,1044.0,285.0,762.0,301.0,3.038,192227.0,<1H OCEAN
-122.21,37.79,52.0,762.0,190.0,600.0,195.0,3.0893,139482.0,NEAR BAY
-120.79,37.53,20.0,1417.0,263.0,853.0,263.0,3.3083,120626.0,INLAND
-117.57,33.87,27.0,1786.0,287.0,939.0,278.0,5.1929,175503.0,INLAND
-119.7,34.36,35.0,1604.0,334.0,904.0,337.0,4.7411,326342.0,NEAR OCEAN
-118.96,35.87,17.0,1668.0,307.0,888.0,277.0,3.7794,93797.0,INLAND
-117.3,34.24,38.0,4116.0,949.0,1196.0,422.0,3.5625,109131.0,INLAND
-117.88,33.74,25.0,1799.0,557.0,3416.0,538.0,3.0083,165740.0,<1H OCEAN
-117.31,34.11,41.0,1105.0,257.0,816.0,197.0,1.9375,66581.0,INLAND
-122.22,37.81,52.0,2927.0,402.0,1021.0,380.0,8.1564,420856.17,NEAR BAY
-118.38,33.77,17.0,10950.0,2207.0,4713.0,2043.0,6.3064,393609.03,NEAR OCEAN
-118.41,33.92,29.0,1436.0,401.0,674.0,343.0,3.6389,302215.03,<1H OCEAN
-119.71,34.42,39.0,1172.0,322.0,606.0,316.0,2.16,246331.0,<1H OCEAN
-115.94,33.38,5.0,186.0,43.0,41.0,21.0,2.7,94179.03,INLAND
-121.88,37.32,38.0,1787.0,508.0,2113.0,530.0,2.6386,178598.0,<1H OCEAN
-118.07,34.09,35.0,1224.0,267.0,887.0,276.0,4.0987,198690.0,<1H OCEAN
-122.2,37.43,22.0,3294.0,744.0,1337.0,655.0,5.2391,447567.65,NEAR OCEAN
-121.95,37.31,27.0,2462.0,570.0,1278.0,565.0,3.5652,301786.0,<1H OCEAN
-122.02,36.98,35.0,1053.0,263.0,552.0,237.0,2.7125,217953.0,NEAR OCEAN
-119.02,35.36,47.0,1631.0,340.0,847.0,315.0,2.5062,71561.0,INLAND
-118.07,33.91,35.0,2228.0,463.0,1558.0,427.0,4.023,162345.0,<1H OCEAN
-119.84,36.82,17.0,2807.0,376.0,996.0,353.0,5.5357,150359.0,INLAND
-118.06,34.14,42.0,2461.0,379.0,1179.0,360.0,7.0315,435340.13,INLAND
-121.02,37.66,36.0,3495.0,641.0,1688.0,684.0,3.1568,110482.0,INLAND
-118.15,34.11,52.0,1746.0,330.0,704.0,306.0,3.7895,334442.0,<1H OCEAN
-119.86,36.45,19.0,2439.0,462.0,1416.0,469.0,2.4474,73007.0,INLAND
-121.92,36.54,33.0,5323.0,887.0,1670.0,740.0,3.9792,425171.0,NEAR OCEAN
-121.62,36.68,43.0,2534.0,592.0,2448.0,603.0,2.4884,133117.0,<1H OCEAN
-122.31,37.52,24.0,2328.0,335.0,969.0,354.0,7.7364,441112.12,NEAR OCEAN
-120.74,39.82,9.0,1955.0,398.0,294.0,122.0,3.9583,128173.0,INLAND
-118.27,34.09,44.0,3646.0,912.0,1783.0,861.0,2.9709,225381.0,<1H OCEAN
-117.83,33.77,22.0,2956.0,642.0,1342.0,558.0,4.1151,211246.0,<1H OCEAN
-117.25,33.37,8.0,1755.0,530.0,1687.0,511.0,1.995,153392.02,<1H OCEAN
-118.24,33.83,22.0,7368.0,1367.0,4721.0,1342.0,4.8438,221941.0,<1H OCEAN
-118.4,34.06,47.0,3652.0,967.0,1438.0,887.0,3.6964,493270.87,<1H OCEAN
-117.09,32.62,34.0,1576.0,364.0,1153.0,381.0,2.1955,126556.0,NEAR OCEAN
-121.28,38.13,48.0,1892.0,333.0,804.0,352.0,4.0625,142048.0,INLAND
-122.42,37.73,35.0,1871.0,342.0,1055.0,310.0,4.625,272275.0,NEAR BAY
-121.64,39.12,13.0,6408.0,1087.0,3294.0,1106.0,4.2656,125709.0,INLAND
-121.38,37.88,44.0,1158.0,226.0,1094.0,224.0,2.6842,135339.0,INLAND
-118.26,34.07,40.0,680.0,273.0,995.0,249.0,2.2607,175475.0,<1H OCEAN
-118.12,33.84,37.0,1242.0,221.0,565.0,213.0,4.1094,216650.0,<1H OCEAN
-118.19,33.95,42.0,2309.0,685.0,2609.0,673.0,2.7206,160046.0,<1H OCEAN
-117.27,34.06,20.0,5258.0,1514.0,3780.0,1404.0,2.025,90525.0,INLAND
-122.47,37.76,34.0,2807.0,487.0,1152.0,445.0,5.1893,383540.0,NEAR BAY
-117.08,34.03,23.0,3862.0,699.0,2082.0,652.0,3.154,115789.0,INLAND
-120.45,36.86,34.0,673.0,173.0,539.0,182.0,2.3523,83538.0,INLAND
-118.43,34.24,35.0,1488.0,293.0,1112.0,288.0,4.4688,181927.0,<1H OCEAN
-116.26,33.07,17.0,934.0,284.0,452.0,184.0,1.9875,76343.0,INLAND
-120.01,38.92,25.0,1758.0,357.0,689.0,278.0,2.675,112076.0,INLAND
-121.62,39.12,35.0,2787.0,587.0,1431.0,601.0,2.5469,73656.0,INLAND
-117.02,32.95,25.0,1909.0,334.0,1043.0,322.0,3.7784,168941.0,<1H OCEAN
-117.24,32.79,18.0,1741.0,602.0,508.0,283.0,3.2625,200569.0,NEAR OCEAN
-122.33,40.48,26.0,695.0,126.0,319.0,124.0,3.2788,99678.0,INLAND
-119.77,36.32,14.0,3400.0,618.0,1867.0,612.0,3.9926,94201.0,INLAND
-117.19,34.05,33.0,1688.0,313.0,808.0,298.0,3.2188,115656.0,INLAND
-122.12,37.88,35.0,2785.0,362.0,1001.0,363.0,8.0448,425365.03,NEAR BAY
-118.3,33.86,35.0,2016.0,365.0,1083.0,369.0,5.1727,240325.01,<1H OCEAN
-118.38,33.87,21.0,4151.0,1018.0,2054.0,925.0,4.9821,322997.02,<1H OCEAN
-118.07,33.67,13.0,5126.0,711.0,2429.0,718.0,9.5268,444061.14,NEAR OCEAN
-117.14,32.75,25.0,1908.0,513.0,956.0,467.0,2.4828,135911.0,NEAR OCEAN
-121.38,38.62,41.0,774.0,144.0,356.0,150.0,3.5625,123990.0,INLAND
-117.3,34.12,34.0,1127.0,275.0,971.0,249.0,2.0583,67371.0,INLAND
-121.84,36.62,26.0,32.0,8.0,27.0,10.0,2.225,194642.06,<1H OCEAN
-120.91,37.73,31.0,840.0,154.0,429.0,150.0,2.4063,139402.0,INLAND
-117.25,32.75,36.0,1929.0,526.0,974.0,491.0,1.7622,201095.0,NEAR OCEAN
-118.32,34.12,52.0,3410.0,800.0,1218.0,783.0,4.15,402898.15,<1H OCEAN
-122.08,37.82,4.0,2045.0,237.0,830.0,252.0,11.3421,489380.83,NEAR BAY
-119.46,35.17,40.0,4164.0,812.0,1998.0,773.0,2.8323,58169.0,INLAND
-118.33,33.86,38.0,914.0,176.0,519.0,174.0,6.0335,277423.04,<1H OCEAN
-122.36,40.66,17.0,2786.0,559.0,1528.0,517.0,2.0119,75166.0,INLAND
-121.91,38.02,15.0,2966.0,558.0,1687.0,527.0,3.4817,127513.0,INLAND
-121.94,37.29,20.0,710.0,188.0,363.0,176.0,4.0962,227291.0,<1H OCEAN
-121.78,38.68,39.0,2806.0,662.0,1659.0,638.0,1.9787,93100.0,INLAND
-118.25,34.05,8.0,3105.0,1256.0,1086.0,997.0,0.8131,268609.02,<1H OCEAN
-122.44,37.75,46.0,1519.0,291.0,573.0,289.0,4.2667,344546.01,NEAR BAY
-115.96,33.3,27.0,322.0,81.0,112.0,57.0,1.125,54180.0,INLAND
-121.91,36.63,42.0,817.0,194.0,391.0,193.0,2.1776,263968.0,<1H OCEAN
-118.44,34.5,5.0,1514.0,220.0,1355.0,215.0,8.1344,319415.0,INLAND
-121.14,38.92,16.0,2069.0,312.0,889.0,299.0,4.6771,205529.0,INLAND
-117.06,32.71,25.0,2681.0,596.0,1947.0,553.0,2.8964,110863.0,NEAR OCEAN
-118.42,33.93,39.0,2988.0,605.0,1466.0,610.0,4.9286,352217.01,<1H OCEAN
-118.03,33.78,26.0,2001.0,302.0,836.0,298.0,5.1061,249643.0,<1H OCEAN
-118.41,34.01,33.0,3306.0,974.0,2475.0,924.0,2.8797,302607.01,<1H OCEAN
-122.29,37.88,52.0,2159.0,424.0,824.0,388.0,3.8897,221205.0,NEAR BAY
-121.35,38.46,2.0,6992.0,1132.0,2816.0,984.0,4.3879,149159.0,INLAND
-122.15,37.7,36.0,1464.0,244.0,672.0,261.0,3.5547,193362.0,NEAR BAY
-121.62,39.13,41.0,1317.0,309.0,856.0,337.0,1.6719,65707.0,INLAND
-118.16,34.16,44.0,1284.0,278.0,925.0,261.0,1.7321,171071.0,<1H OCEAN
-120.84,38.63,12.0,1313.0,231.0,731.0,232.0,5.7373,203530.0,INLAND
-117.99,33.7,13.0,4013.0,903.0,1999.0,859.0,4.625,237610.0,<1H OCEAN
-118.32,34.26,32.0,3690.0,791.0,1804.0,715.0,4.4875,219159.0,<1H OCEAN
-118.17,34.67,5.0,8352.0,1555.0,3723.0,1389.0,4.5659,149751.0,INLAND
-122.65,38.11,21.0,3891.0,616.0,1968.0,632.0,5.5524,278047.0,<1H OCEAN
-117.97,33.99,23.0,3335.0,570.0,1560.0,555.0,5.7268,296734.01,<1H OCEAN
